identificador,precio_lici,precio_adj_sin_imp,tipo_cont,tipo_pro
8147744,98702.01,81995.0,Servicios,Abierto simplificado
8147746,149426.53,141955.2,Obras,Abierto
8147755,86268.33,84900.0,Obras,Abierto
8147758,246689.13,246089.90000000002,Obras,Abierto simplificado
8147759,35000.0,34500.0,Suministros,Abierto simplificado
8147761,75000.0,74126.0,Suministros,Abierto simplificado
8147762,181129.83,155531.0,Obras,Abierto simplificado
8147763,30762.33,30334.6,Suministros,Abierto simplificado
8147764,97228.98,63261.0,Servicios,Abierto simplificado
8147768,97500.0,65000.0,Servicios,Abierto simplificado
8147769,8000.56,6020.0,Servicios,Abierto simplificado
8147770,87017.8,85500.0,Servicios,Abierto simplificado
8147775,8000.0,8000.0,Suministros,Abierto simplificado
8147776,236599.06,235938.15,Suministros,Abierto
8147777,32651.0,29023.03,Suministros,Abierto simplificado
8147780,57000.0,44272.73,Suministros,Abierto simplificado
8147781,99900.0,98700.0,Servicios,Abierto simplificado
8147784,324000.0,0.01,Servicios,Abierto
8147785,33600.0,16800.0,Servicios,Abierto simplificado
8147786,288030.18,156339.99,Servicios,Abierto
8147793,433062.4,205629.78,Servicios,Abierto
8147794,237480.44,63462.48,Suministros,Abierto
8147795,151500.0,87810.0,Suministros,Abierto
8147796,243801.65,186224.75,Suministros,Abierto
8147810,18691.59,15366.13,Servicios,Abierto simplificado
8147812,131700.0,98350.0,Servicios,Abierto
8147813,317785.93,243665.38,Obras,Abierto
8147815,22163.27,16203.1,Obras,Abierto simplificado
8147816,137223.5,127230.0,Servicios,Abierto simplificado
8147817,10600.0,5000.0,Servicios,Abierto simplificado
8147818,140000.0,72923.46,Servicios,Abierto
8147819,93526.67,41567.41,Servicios,Abierto simplificado
8148441,145214.12,107664.2,Suministros,Abierto
8148693,58598.67,28500.0,Servicios,Abierto simplificado
8148694,21860.0,19234.61,Suministros,Abierto simplificado
8148700,89947.87,71836.54,Obras,Abierto simplificado
8149640,24989.5,8125.6,Suministros,Abierto simplificado
8149641,211090.91,97350.0,Suministros,Abierto
8149931,45434.7,39750.0,Obras,Abierto simplificado
8152759,60000.0,32406.0,Servicios,Abierto
8152760,60000.0,55000.0,Servicios,Abierto simplificado
8152762,168504.21,139766.46,Obras,Abierto simplificado
8152766,109003.78,109003.78,Obras,Abierto
8152767,13608.0,13608.0,Servicios,Abierto simplificado
8152768,490628.75,366124.1,Obras,Abierto simplificado
8152769,49264.8,20306.25,Servicios,Abierto simplificado
8152772,32500.0,26985.71,Suministros,Abierto simplificado
8152776,58579.8,26797.44,Servicios,Abierto simplificado
8152777,42000.0,23793.0,Servicios,Abierto simplificado
8152778,306836.56,210126.27,Obras,Abierto simplificado
8152780,37345.23,23758.71,Servicios,Abierto simplificado
8152781,28484.0,22501.9,Servicios,Abierto simplificado
8152782,159711.29,140258.0,Obras,Abierto simplificado
8152784,25756.0,21900.0,Suministros,Abierto simplificado
8152785,52452.0,52452.0,Servicios,Abierto
8152786,174672.65,137890.0,Obras,Abierto simplificado
8152787,159680.0,71808.0,Servicios,Abierto
8152788,68000.0,24964.66,Servicios,Abierto simplificado
8152790,62237.0,62237.0,Obras,Abierto simplificado
8152793,213852.15,212353.57,Suministros,Abierto
8152794,169382.65,127638.32,Obras,Abierto simplificado
8152795,31680.0,31350.0,Servicios,Abierto simplificado
8152796,323556.0,269630.0,Suministros,Abierto
8152797,197927.82,94015.71,Servicios,Abierto
8152800,44803.5,10386.9,Servicios,Abierto simplificado
8152801,141220.1,138395.04,Obras,Abierto simplificado
8152802,40486.67,39900.0,Servicios,Abierto simplificado
8152803,200000.0,200000.0,Suministros,Abierto
8152804,330578.41,288699.68,Obras,Abierto simplificado
8152805,165027.17,161643.8,Obras,Abierto simplificado
8152807,55000.0,48950.0,Suministros,Abierto simplificado
8152809,78120.85,76596.69,Obras,Abierto simplificado
8152810,41321.49,38383.45,Suministros,Abierto simplificado
8152812,32585.0,21044.629999999997,Suministros,Abierto simplificado
8152814,18600.0,18258.0,Suministros,Abierto simplificado
8152816,74104.3,13700.0,Servicios,Abierto
8152817,24300.0,23990.0,Suministros,Abierto simplificado
8152822,296208.0,95750.16,Servicios,Abierto
8152823,145453.0,128969.3,Suministros,Abierto
8152824,96000.0,22725.0,Servicios,Abierto simplificado
8152825,41278.54,35100.0,Suministros,Abierto simplificado
8152830,59854.62,20930.0,Servicios,Abierto simplificado
8152831,43200.0,21600.0,Servicios,Abierto simplificado
8152834,31043.37,20799.06,Servicios,Abierto simplificado
8152837,29752.06,16115.7,Suministros,Abierto simplificado
8152838,54850.0,28904.47,Suministros,Abierto simplificado
8152843,57851.24,48840.0,Servicios,Abierto simplificado
8152845,60000.0,48000.0,Suministros,Abierto simplificado
8152849,25024.0,22520.0,Servicios,Abierto simplificado
8152850,87693.81,85062.99,Suministros,Abierto simplificado
8152852,71801.04,69754.71,Obras,Abierto
8152856,82976.95,77930.0,Obras,Abierto simplificado
8152859,26040.0,13994.64,Suministros,Abierto simplificado
8152862,59000.0,52486.4,Servicios,Abierto simplificado
8152864,126710.72,97884.03,Obras,Abierto simplificado
8152868,85230.18,71093.15,Suministros,Abierto simplificado
8152869,59876.03,59696.0,Suministros,Abierto simplificado
8152871,403628.24,124535.37,Servicios,Abierto
8152872,107780.0,107780.0,Servicios,Abierto
8152873,185718.38,150473.47,Suministros,Abierto
8152874,60041.17,46410.64,Obras,Abierto simplificado
8152882,33057.85,33057.85,Suministros,Abierto simplificado
8152883,317086.56,123366.39,Servicios,Abierto
8152885,117220.36,108900.0,Obras,Abierto simplificado
8152888,166000.0,161518.0,Servicios,Abierto
8152891,99619.72,45577.0,Servicios,Abierto simplificado
8152892,53719.01,669.8,Suministros,Abierto simplificado
8152896,59999.0,9906.0,Suministros,Abierto simplificado
8152898,409557.6,238606.0,Servicios,Abierto
8152901,241617.52,169380.17,Obras,Abierto simplificado
8152908,124500.0,23420.0,Servicios,Abierto
8152911,122018.0,3.95,Servicios,Abierto
8152912,25740.0,0.8,Servicios,Abierto simplificado
8152913,103312.22,85200.0,Obras,Abierto simplificado
8152915,7000.0,2897.34,Servicios,Abierto simplificado
8152917,13426.88,8673.76,Servicios,Abierto simplificado
8152920,74000.0,58571.0,Suministros,Abierto simplificado
8152922,123744.88,111000.0,Obras,Abierto
8152925,10296.0,9200.0,Servicios,Abierto simplificado
8152928,59999.0,29752.07,Suministros,Abierto simplificado
8152930,40123.97,514.3,Suministros,Abierto simplificado
8152931,59982.2,45600.0,Obras,Abierto simplificado
8152933,59999.0,28925.61,Suministros,Abierto simplificado
8152936,43560.0,35760.0,Suministros,Abierto
8152938,202405.66,163939.8,Obras,Abierto
8152939,14500.0,14500.0,Servicios,Abierto
8152940,31404.96,31404.22,Suministros,Abierto simplificado
8152943,233261.66,164421.22,Obras,Abierto simplificado
8152944,210590.0,98714.07,Suministros,Abierto
8152945,90500.0,84900.0,Suministros,Abierto simplificado
8152946,17000.0,15990.0,Suministros,Abierto simplificado
8152949,109833.23,94210.0,Obras,Abierto
8152951,41202.4,30489.78,Obras,Abierto simplificado
8152952,275000.0,274500.0,Suministros,Abierto
8152953,23965.62,23965.16,Suministros,Abierto simplificado
8152954,6400.0,3908.0,Servicios,Abierto
8152956,250000.0,248054.49,Suministros,Abierto
8152957,59240.0,39374.6,Servicios,Abierto simplificado
8152963,17000.0,17000.0,Servicios,Abierto
8152965,164049.59,163000.0,Servicios,Abierto
8152966,61983.47,61233.47,Obras,Abierto
8152970,54840.0,43747.0,Servicios,Abierto simplificado
8152972,213378.34,103274.03,Servicios,Abierto
8152976,323055.95,187843.41999999998,Obras,Abierto simplificado
8152977,39973.21,37570.82,Obras,Abierto simplificado
8152980,214435.13,141446.0,Obras,Abierto simplificado
8152981,17000.0,17000.0,Servicios,Abierto
8152982,247912.75,174500.0,Obras,Abierto simplificado
8152984,57705.47,55743.48,Obras,Abierto
8152989,33552.28,3456.0,Servicios,Abierto simplificado
8152990,91260.13,62189.17,Servicios,Abierto simplificado
8152991,59500.0,59500.0,Servicios,Abierto simplificado
8152994,28360.0,28360.0,Suministros,Abierto simplificado
8152995,76000.0,67259.29,Obras,Abierto
8152996,24819.12,4497.0,Servicios,Abierto simplificado
8152998,42300.0,33840.0,Servicios,Abierto simplificado
8152999,136363.65,103581.3,Suministros,Abierto simplificado
8153000,29802.25,29030.99,Suministros,Abierto simplificado
8153003,11685.0,9200.0,Servicios,Abierto simplificado
8153006,107210.67,73231.93,Obras,Abierto simplificado
8153007,121115.04,110939.4,Obras,Abierto simplificado
8153008,100473.93,98173.81,Obras,Abierto
8153010,47733.5,33394.95,Servicios,Abierto simplificado
8153011,22410.0,20617.2,Suministros,Abierto simplificado
8153012,210346.1,210000.0,Obras,Abierto
8153013,7996.8,5920.0,Servicios,Abierto simplificado
8153015,520000.0,120900.0,Servicios,Abierto
8153023,76878.52,69999.0,Obras,Abierto simplificado
8153024,8090.0,4045.0,Servicios,Abierto simplificado
8153025,125480.0,62740.0,Servicios,Abierto
8153029,88340.23,83419.68,Obras,Abierto simplificado
8153033,285000.0,280238.01,Suministros,Abierto
8153034,6611.56,3154.0,Servicios,Abierto
8153035,132230.58,79334.6,Servicios,Abierto
8153036,23000.0,23000.0,Servicios,Abierto simplificado
8153037,276368.86,264236.26,Obras,Abierto simplificado
8153038,57160.23,45728.0,Servicios,Abierto simplificado
8153041,11560.0,5701.8,Servicios,Abierto
8153043,32929.92,21684.16,Suministros,Abierto simplificado
8153044,20646.64,6940.0,Servicios,Abierto simplificado
8153046,44406.25,15870.0,Servicios,Abierto
8153049,75310.71,74774.0,Obras,Abierto simplificado
8153051,160577.7,100150.93000000001,Suministros,Abierto
8153052,37784.0,14920.0,Servicios,Abierto
8153053,31101.36,17480.0,Obras,Abierto simplificado
8153054,94425.33,67067.0,Suministros,Abierto simplificado
8153055,19834.71,19834.71,Suministros,Abierto simplificado
8153059,384899.17,329652.89,Obras,Abierto
8153061,73394.48,33187.29,Servicios,Abierto simplificado
8153062,32838.31,24593.0,Obras,Abierto simplificado
8153063,258936.53,219707.35,Obras,Abierto
8153067,123966.94,98925.62,Obras,Abierto simplificado
8153070,331336.34,288593.39,Obras,Abierto
8153072,44018.17,35814.79,Obras,Abierto simplificado
8153073,34183.82,27005.21,Servicios,Abierto simplificado
8153074,390423.86,318953.72,Obras,Abierto
8153075,14787.0,3942.9,Servicios,Abierto simplificado
8153078,281339.55,194124.29,Obras,Abierto
8153083,114864.23,113141.27,Servicios,Abierto
8153084,200000.0,7141.88,Suministros,Abierto
8153085,120000.0,12603.78,Suministros,Abierto
8153087,112000.0,101517.98,Suministros,Abierto
8153088,35000.0,35000.0,Suministros,Abierto simplificado
8153093,321588.67,301785.0,Obras,Abierto simplificado
8153094,56400.0,13995.06,Servicios,Abierto simplificado
8153103,37662.0,27824.69,Servicios,Abierto simplificado
8153104,349109.93,283740.25,Obras,Abierto simplificado
8153110,166092.18,165995.0,Suministros,Abierto
8153112,19018.86,14834.71,Suministros,Abierto simplificado
8153113,370000.0,354950.46,Suministros,Abierto
8153116,87767.0,58924.4,Suministros,Abierto simplificado
8153120,59504.13,29752.0,Servicios,Abierto simplificado
8153121,349983.88,170246.0,Servicios,Abierto
8153123,30388.0,5460.0,Servicios,Abierto simplificado
8153126,57430.0,57430.0,Suministros,Abierto simplificado
8153138,40000.0,10970.0,Servicios,Abierto simplificado
8153149,99500.0,79850.0,Servicios,Abierto
8153150,5785.12,5399.9,Servicios,Abierto simplificado
8153152,13398.89,13398.89,Servicios,Abierto simplificado
8153762,113164.0,71500.0,Suministros,Abierto
8153765,31152.5,13000.0,Servicios,Abierto simplificado
8154021,39204.0,24900.0,Servicios,Abierto simplificado
8157948,80000.0,62700.0,Servicios,Abierto
8157949,43719.01,26859.5,Servicios,Abierto
8157950,351230.44,159500.0,Servicios,Abierto
8157951,272727.27,271599.0,Suministros,Abierto
8157952,421950.0,132311.3,Suministros,Abierto
8157959,61273.5,57903.0,Obras,Abierto simplificado
8157960,59000.2,59000.2,Servicios,Abierto simplificado
8158182,385405.94,173432.68,Suministros,Abierto
8158183,58500.0,35750.26,Servicios,Abierto simplificado
8158194,578938.15,258033.5,Servicios,Abierto
8158240,81360.0,16720.0,Servicios,Abierto simplificado
8158371,114070.4,22.2,Servicios,Abierto simplificado
8158373,440880.0,81900.0,Servicios,Abierto
8158377,23520.2,5985.0,Suministros,Abierto
8158378,61440.0,17800.0,Suministros,Abierto
8158379,21120.0,7480.0,Suministros,Abierto
8158380,23572.8,9244.3,Suministros,Abierto
8158381,79084.8,21392.0,Suministros,Abierto
8158416,230375.78,205890.0,Suministros,Abierto
8158419,336363.0,335000.0,Suministros,Abierto
8158421,553578.0,1797.0,Suministros,Abierto
8158462,25200.0,8800.0,Suministros,Abierto
8158466,361148.82,93789.0,Servicios,Abierto
8158468,274134.36,207126.0,Servicios,Abierto
8158469,216400.0,94990.0,Servicios,Abierto
8158482,427342.8,246638.97,Suministros,Abierto
8158529,135000.0,132950.0,Suministros,Abierto
8158530,10514.44,9558.58,Suministros,Abierto simplificado
8158674,38972.98,36432.57,Suministros,Abierto simplificado
8158675,98832.23,96800.0,Obras,Abierto simplificado
8158678,149541.6,63113.8,Suministros,Abierto
8158681,274470.98,219502.91,Obras,Abierto simplificado
8158945,13800.0,13551.36,Suministros,Abierto simplificado
8158946,55000.0,55000.0,Servicios,Abierto
8158947,59171.7,54280.0,Servicios,Abierto simplificado
8158950,187758.29,150225.4,Obras,Abierto simplificado
8158951,24793.39,24793.39,Servicios,Abierto simplificado
8158952,330000.0,238500.0,Servicios,Abierto
8158954,175196.34,175196.34,Servicios,Abierto
8158959,72743.7,61650.28,Obras,Abierto simplificado
8158960,34615.38,28057.93,Servicios,Abierto simplificado
8158961,47462.71,38995.44,Suministros,Abierto simplificado
8158965,44000.0,44000.0,Servicios,Abierto
8158966,61818.2,14085.1,Servicios,Abierto
8158968,151200.0,147200.0,Servicios,Abierto
8158971,247202.43,238377.0,Obras,Abierto
8158972,28616.04,24214.56,Suministros,Abierto simplificado
8158974,80000.0,65950.0,Suministros,Abierto simplificado
8158975,103500.0,99000.0,Suministros,Abierto simplificado
8158976,35123.97,35107.41,Suministros,Abierto simplificado
8158979,50000.0,49000.0,Suministros,Abierto simplificado
8158980,60000.0,30000.0,Suministros,Abierto simplificado
8158982,339661.87,219565.1,Obras,Abierto
8158986,107034.88,103900.0,Obras,Abierto simplificado
8158991,58058.76,58058.76,Suministros,Abierto simplificado
8158992,59246.35,38900.0,Obras,Abierto simplificado
8158993,21172.0,17128.15,Servicios,Abierto simplificado
8159003,37000.0,31461.82,Suministros,Abierto simplificado
8159006,33057.85,31725.0,Suministros,Abierto
8159007,17355.37,4936.2,Suministros,Abierto simplificado
8159010,34950.0,34950.0,Suministros,Abierto simplificado
8159011,480474.0,320831.0,Servicios,Abierto
8159014,171623.0,171623.0,Suministros,Abierto
8159015,71745.81,61912.57,Obras,Abierto simplificado
8159024,193406.67,187425.0,Obras,Abierto simplificado
8159025,49127.82,30750.0,Servicios,Abierto simplificado
8159026,446611.57,192561.98,Servicios,Abierto
8159027,75000.0,14600.0,Servicios,Abierto simplificado
8159029,63079.47,62700.0,Suministros,Abierto simplificado
8159031,82644.63,58925.62,Obras,Abierto simplificado
8159032,40000.0,36000.0,Servicios,Abierto simplificado
8159034,82644.63,74213.94,Obras,Abierto simplificado
8159035,192005.31,164793.3,Obras,Abierto simplificado
8159036,430475.32,192312.32,Servicios,Abierto
8159039,81824.0,78632.7,Suministros,Abierto simplificado
8159041,16550.0,16400.0,Servicios,Abierto
8159042,50000.0,41900.0,Servicios,Abierto simplificado
8159043,85950.41,85909.0,Suministros,Abierto simplificado
8159044,199232.62,181475.0,Obras,Abierto simplificado
8159046,27170.0,10445.0,Servicios,Abierto simplificado
8159047,145268.26,56610.5,Servicios,Abierto
8159048,133560.0,82063.56,Servicios,Abierto
8159050,177614.03,5.99,Servicios,Abierto
8159052,67815.5,53883.29,Obras,Abierto simplificado
8159054,41322.31,22000.0,Servicios,Abierto simplificado
8159057,67350.0,60974.68,Suministros,Abierto simplificado
8159060,12580.17,12580.17,Servicios,Abierto simplificado
8159062,138671.46,134800.0,Servicios,Abierto simplificado
8159064,25565.81,21730.0,Obras,Abierto simplificado
8159065,34306.8,15594.0,Servicios,Abierto simplificado
8159067,71074.4,71000.0,Suministros,Abierto
8159068,86363.64,82650.0,Suministros,Abierto
8159070,15000.0,13490.0,Servicios,Abierto simplificado
8159073,40909.1,39105.0,Suministros,Abierto
8159074,161622.84,140773.0,Obras,Abierto simplificado
8159076,130578.51,130105.0,Suministros,Abierto simplificado
8159078,342104.6,306970.46,Obras,Abierto
8159080,163398.63,151725.0,Obras,Abierto simplificado
8159081,178980.0,148077.45,Suministros,Abierto
8159083,25073.31,11396.96,Servicios,Abierto
8159084,50000.0,25000.0,Suministros,Abierto
8159085,225000.0,222341.83,Suministros,Abierto
8159086,140000.0,42613.4,Servicios,Abierto simplificado
8159102,56074.77,37009.35,Servicios,Abierto simplificado
8159104,13937.24,10200.0,Servicios,Abierto simplificado
8159105,241982.8,222250.0,Obras,Abierto simplificado
8159106,54738.34,43750.0,Obras,Abierto simplificado
8159120,6000.0,6000.0,Servicios,Abierto
8159121,95200.0,83620.92,Obras,Abierto simplificado
8159577,18000.0,18000.0,Servicios,Abierto simplificado
8159578,58407.93,42381.5,Suministros,Abierto simplificado
8159580,27272.73,20454.54,Suministros,Abierto simplificado
8160366,16279.2,13023.36,Servicios,Abierto simplificado
8160367,123966.4,120000.0,Servicios,Abierto
8160368,26974.35,18487.5,Servicios,Abierto simplificado
8160374,43045.63,42974.38,Obras,Abierto simplificado
8160375,21500.0,21000.0,Suministros,Abierto simplificado
8160376,70630.0,70505.0,Suministros,Abierto simplificado
8160377,165218.78,138783.78,Obras,Abierto simplificado
8160380,59328.0,43846.18,Servicios,Abierto simplificado
8160381,39600.0,8100.0,Suministros,Abierto simplificado
8161520,45454.52,43454.51,Obras,Abierto simplificado
