num_paralela,num_x,tercero,cod_op,op_2021,apli,importe,exp_gasto,exp_gestor,num_error,error
00159222B10000351,*,000B97254403,2003000,00159220330000240,20221402  121M2  22105,35750.00,102000000011,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000351
00159222B10000352,*,*,2001000,00159220330000126,20221402  121M2  22606,19250.00,102000003373,,1,Los campos DIR3 son requeridos
00159222B10000353,*,*,2002100,00159220330000127,20221402  121M2  22606,19250.00,102000004955,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000353
00159222B10000354,*,000B97254403,2003000,00159220330000241,20221402  121M2  22606,19250.00,102000000012,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000354
00159222B10000355,*,*,2001000,00159220330000128,20221402  121M2  22611,2200.00,102000003374,,1,Los campos DIR3 son requeridos
00159222B10000356,*,*,2002100,00159220330000129,20221402  121M2  22611,2200.00,102000004956,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000356
00159222B10000357,*,000B97254403,2003000,00159220330000242,20221402  121M2  22611,2200.00,102000000013,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000357
00159222B10000358,*,*,2001000,00159220330000130,20221402  121M2  22799,19250.00,102000003375,,1,Los campos DIR3 son requeridos
00159222B10000359,*,*,2002100,00159220330000131,20221402  121M2  22799,19250.00,102000004957,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000359
00159222B10000360,*,000B97254403,2003000,00159220330000243,20221402  121M2  22799,19250.00,102000000014,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000360
00159222B10000361,*,*,2001000,00159220330000132,20221402  122N2  212,51344.52,102000003703,,1,Los campos DIR3 son requeridos
00159222B10000362,*,*,2002100,00159220330000133,20221402  122N2  212,51344.52,102000004948,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000362
00159222B10000363,*,000A81286759,2003000,00159220330000292,20221402  122N2  212,51344.52,102000000109,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000363
00159222B10000364,*,*,2001000,00159220330000144,20221402  122N2  212,29233.96,102000004442,,1,Los campos DIR3 son requeridos
00159222B10000365,*,*,2002100,00159220330000145,20221402  122N2  212,29233.96,102000004964,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000365
00159222B10000366,*,000B84458686,2003000,00159220330001291,20221402  122N2  212,29233.96,102000001492,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000366
00159222B10000367,*,*,2001000,00159220330000144,20221402  122N2  212,41249.77,102000004442,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000367
00159222B10000368,*,*,2002100,00159220330000145,20221402  122N2  212,41249.77,102000004964,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000368
00159222B10000369,*,000B84458686,2003000,00159220330001292,20221402  122N2  212,41249.77,102000001493,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000369
00159222B10000370,*,*,2001000,00159220330000144,20221402  122N2  212,52567.48,102000004442,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000370
00159222B10000371,*,*,2002100,00159220330000145,20221402  122N2  212,52567.48,102000004964,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000371
00159222B10000372,*,000B84458686,2003000,00159220330001293,20221402  122N2  212,52567.48,102000001494,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000372
00159222B10000373,*,*,2001000,00159220330000289,20221402  121M2  205,6057.54,102000000226,,1,Los campos DIR3 son requeridos
00159222B10000374,*,000B02303006,2002300,00159220330000296,20221402  121M2  205,6057.54,102000000240,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000374
00159222B10000375,*,*,2001000,00159220330000315,20221402  121N1  232,5000.00,102000000304,,1,Los campos DIR3 son requeridos
00159222B10000376,*,000B28784411,2002300,00159220330000870,20221402  121N1  232,5000.00,102000001006,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000376
00159222B10000377,*,*,2001000,00159220330000779,20221402  121M2  213,6222.14,102000000920,,1,Los campos DIR3 son requeridos
00159222B10000378,*,000B79332870,2002300,00159220330001715,20221402  121M2  213,6222.14,102000001998,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000378
00159222B10000379,*,*,2001000,00159220330001151,20221402  121M2  205,2233.18,102000001271,,1,Los campos DIR3 son requeridos
00159222B10000380,*,000A28122125,2002300,00159220330002517,20221402  121M2  205,2233.18,102000002471,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000380
00159222B10000381,*,*,2001000,00159220330001152,20221402  121M2  215,1687.95,102000001272,,1,Los campos DIR3 son requeridos
00159222B10000382,*,000A28122125,2002300,00159220330002518,20221402  121M2  215,1687.95,102000002472,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000382
00159222B10000383,*,*,2001000,00159220330001357,20221402  121M2  22103,3000.00,102000001569,,1,Los campos DIR3 son requeridos
00159222B10000384,*,000A80298839,2002300,00159220330001915,20221402  121M2  22103,3000.00,102000002136,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000384
00159222B10000385,*,*,2001000,00159220330001358,20221402  121M2  22103,20000.00,102000001571,,1,Los campos DIR3 son requeridos
00159222B10000386,*,000A80298839,2002300,00159220330001914,20221402  121M2  22103,20000.00,102000002132,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000386
00159222B10000387,*,*,2001000,00159220330001374,20221402  122N2  212,5030.32,102000001600,,1,Los campos DIR3 son requeridos
00159222B10000388,*,000A81286759,2002300,00159220330001524,20221402  122N2  212,5030.32,102000001792,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000388
00159222B10000389,*,*,2001000,00159220330001437,20221402  121N1  22102,50000.00,102000001641,,1,Los campos DIR3 son requeridos
00159222B10000390,*,000A80298839,2002300,00159220330002092,20221402  121N1  22102,50000.00,102000002202,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000390
00159222B10000391,*,*,2001000,00159220330001448,20221402  121M2  22104,17935.21,102000001677,,1,Los campos DIR3 son requeridos
00159222B10000392,*,000B80281488,2002300,00159220330002386,20221402  121M2  22104,17935.21,102000002464,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000392
00159222B10000393,*,*,2001000,00159220330001472,20221402  122N3  216,79736.75,102000001749,,1,Los campos DIR3 son requeridos
00159222B10000394,*,000B86043429,2002300,00159220330002884,20221402  122N3  216,79736.75,102000002925,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000394
00159222B10000395,*,*,2001000,00159220330002185,20221402  122N3  216,17082.68,102000002284,,1,Los campos DIR3 son requeridos
00159222B10000396,*,000B82080177,2002300,00159220330003572,20221402  122N3  216,17082.68,102000003609,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000396
00159222B10000397,*,*,2001000,00159220330002259,20221402  121M2  22606,37916.67,102000002351,,1,Los campos DIR3 son requeridos
00159222B10000398,*,000B92881721,2002300,00159220330002948,20221402  121M2  22606,37916.67,102000002931,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000398
00159222B10000399,*,*,2001000,00159220330002260,20221402  121M2  22611,10000.00,102000002352,,1,Los campos DIR3 son requeridos
00159222B10000400,*,000B92881721,2002300,00159220330002949,20221402  121M2  22611,10000.00,102000002932,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000400
00159222B10000401,*,*,2001000,00159220330002261,20221402  121M2  22799,67558.33,102000002353,,1,Los campos DIR3 son requeridos
00159222B10000402,*,000B92881721,2002300,00159220330002950,20221402  121M2  22799,67558.33,102000002933,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000402
00159222B10000403,*,*,2001000,00159220330002262,20221402  122M2  22105,61083.33,102000002354,,1,Los campos DIR3 son requeridos
00159222B10000404,*,000B92881721,2002300,00159220330002887,20221402  122M2  22105,61083.33,102000002934,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000404
00159222B10000405,*,*,2001000,00159220330002287,20221402  121M2  22002,1713.76,102000002380,,1,Los campos DIR3 son requeridos
00159222B10000406,*,000B95590808,2002300,00159220330003756,20221402  121M2  22002,1713.76,102000003768,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000406
00159222B10000407,*,*,2001000,00159220330002544,20221402  121M2  22199,19410.37,102000002629,,1,Los campos DIR3 son requeridos
00159222B10000408,*,000B82597600,2002300,00159220330004370,20221402  121M2  22199,19410.37,102000004318,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000408
00159222B10000409,*,*,2001000,00159220330002850,20221402  122N2  212,175901.23,102000002876,,1,Los campos DIR3 son requeridos
00159222B10000410,*,000B92445493,2002300,00159220330003428,20221402  122N2  212,175901.23,102000003445,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000410
00159222B10000411,*,*,2001000,00159220330003172,20221402  122N2  212,4350.00,102000003258,,1,Los campos DIR3 son requeridos
00159222B10000412,*,000A28166007,2002300,00159220330004409,20221402  122N2  212,4350.00,102000004344,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000412
00159222B10000413,*,*,2001000,00159221330000024,20221402  121M2  22706,72675.00,102000002973,,1,Los campos DIR3 son requeridos
00159222B10000414,*,000A82921388,2002300,00159221330000025,20221402  121M2  22706,72675.00,102000005013,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10000414
00159222B10000415,*,*,2001000,00159221330000026,20221402  121N1  22706,5985.87,102000003837,,1,Los campos DIR3 son requeridos
